experiment,animal,movement,pair,region
2017_10_12-gld_1_RNAi_SAY88_HD233,47,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,48,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,49,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,50,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,51,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,52,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,53,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,54,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,55,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,56,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,57,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,58,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,59,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,60,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,61,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,62,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,63,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,64,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,65,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,66,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,67,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,68,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,69,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,70,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,71,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,72,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,73,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,74,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,75,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,76,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,77,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,78,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,79,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,80,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,81,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,82,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,83,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,84,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,85,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,86,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,87,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,88,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,89,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,90,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,91,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,92,3,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,93,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,94,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,95,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,96,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,97,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,98,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,99,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,100,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,101,2,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,102,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,103,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,104,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,105,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,106,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,107,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,108,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,109,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,110,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,111,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,112,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,113,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,114,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,115,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,116,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,117,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,118,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,119,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,120,0,1,SidesOfTip
2017_10_12-gld_1_RNAi_SAY88_HD233,0,1,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,1,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,2,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,3,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,4,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,5,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,6,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,7,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,8,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,9,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,10,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,11,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,12,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,13,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,14,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,15,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,16,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,17,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,18,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,19,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,20,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,21,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,22,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,23,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,24,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,25,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,26,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,27,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,28,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,29,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,30,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,31,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,32,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,33,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,34,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,35,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,36,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,37,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,38,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,39,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,40,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,41,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,42,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,43,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,44,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,45,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,46,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,47,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,48,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,49,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,50,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,51,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,52,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,53,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,54,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,55,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,56,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,57,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,58,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,59,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,60,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,61,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,62,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,63,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,64,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,65,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,66,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,67,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,68,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,69,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,70,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,71,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,72,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,73,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,74,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,75,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,76,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,77,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,78,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,79,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,80,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,81,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,82,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,83,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,84,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,85,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,86,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,87,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,88,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,89,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,90,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,91,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,92,3,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,93,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,94,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,95,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,96,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,97,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,98,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,99,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,100,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,101,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,102,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,103,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,104,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,105,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,106,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,107,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,108,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,109,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,110,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,111,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,112,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,113,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,114,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,115,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,116,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,117,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,118,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,119,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,120,0,1,Tip
2017_10_12-gld_1_RNAi_SAY88_HD233,0,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,1,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,2,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,3,3,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,4,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,5,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,6,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,7,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,8,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,9,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,10,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,11,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,12,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,13,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,14,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,15,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,16,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,17,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,18,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,19,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,20,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,21,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,22,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,23,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,24,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,25,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,26,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,27,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,28,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,29,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,30,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,31,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,32,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,33,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,34,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,35,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,36,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,37,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,38,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,39,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,40,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,41,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,42,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,43,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,44,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,45,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,46,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,47,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,48,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,49,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,50,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,51,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,52,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,53,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,54,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,55,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,56,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,57,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,58,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,59,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,60,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,61,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,62,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,63,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,64,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,65,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,66,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,67,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,68,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,69,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,70,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,71,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,72,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,73,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,74,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,75,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,76,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,77,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,78,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,79,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,80,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,81,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,82,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,83,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,84,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,85,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,86,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,87,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,88,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,89,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,90,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,91,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,92,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,93,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,94,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,95,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,96,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,97,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,98,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,99,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,100,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,101,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,102,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,103,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,104,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,105,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,106,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,107,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,108,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,109,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,110,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,111,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,112,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,113,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,114,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,115,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,116,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,117,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,118,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,119,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,120,0,2,AnteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,0,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,1,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,2,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,3,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,4,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,5,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,6,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,7,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,8,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,9,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,10,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,11,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,12,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,13,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,14,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,15,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,16,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,17,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,18,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,19,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,20,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,21,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,22,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,23,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,24,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,25,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,26,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,27,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,28,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,29,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,30,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,31,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,32,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,33,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,34,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,35,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,36,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,37,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,38,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,39,0,2,PosteriorBulb
2017_10_12-gld_1_RNAi_SAY88_HD233,40,0,2,PosteriorBulb
